AD,ED,NAME,LOCATION
45,63,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVE
45,64,BAY ACADEMY-IS 98,1401 EMMONS AVENUE
45,65,SEACOAST TOWERS,1311 BRIGHTWATER AVENUE
45,66,BAY ACADEMY-IS 98,1401 EMMONS AVENUE
45,67,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVE
45,68,PS 195,131 IRWIN STREET
45,69,PS 195,131 IRWIN STREET
45,70,PS 195,131 IRWIN STREET
45,71,PS 209,2609 EAST 7 STREET
45,72,PS 195,131 IRWIN STREET
45,73,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVE
45,74,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVE
45,75,SEACOAST TOWERS,1311 BRIGHTWATER AVENUE
45,76,PS 153,1970 HOMECREST AVENUE
45,77,PS 209,2609 EAST 7 STREET
45,78,PS 234 IS,1875 EAST 17 STREET
45,79,PS 195,131 IRWIN STREET
45,80,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVE
45,93,PS 217,1100 NEWKIRK AVENUE
45,93,PS 217,1100 NEWKIRK AVENUE
46,1,PS 188,3314 NEPTUNE AVENUE
46,2,PS 188,3314 NEPTUNE AVENUE
46,3,PS 188,3314 NEPTUNE AVENUE
46,4,PS 188,3314 NEPTUNE AVENUE
46,5,PS 188,3314 NEPTUNE AVENUE
46,6,PS 188,3314 NEPTUNE AVENUE
46,7,Oâ€™DWYER COMMUNITY CENTER,2945 WEST 33 STREET
46,8,Oâ€™DWYER COMMUNITY CENTER,2945 WEST 33 STREET
46,9,PS 329,2929 WEST 30 STREET
46,10,PS 329,2929 WEST 30 STREET
46,11,HABER HOUSE,3024 WEST 24 STREET
46,12,PS 329,2929 WEST 30 STREET
46,13,CAREY GARDENS COMMUNITY CTR,2315 SURF AVENUE
46,14,CAREY GARDENS COMMUNITY CTR,2315 SURF AVENUE
46,15,CAREY GARDENS COMMUNITY CTR,2315 SURF AVENUE
46,16,PS 90,2840 WEST 12 STREET
46,17,PS 90,2840 WEST 12 STREET
46,18,PS 90,2840 WEST 12 STREET
46,19,BRIGHTWATERâ€™S COMM ROOM,501A SURF AVENUE
46,20,TRUMP VILLAGE BLDG 3A,444 NEPTUNE AVENUE
46,21,TRUMP VILLAGE BLDG 3A,444 NEPTUNE AVENUE
46,22,TRUMP VILLAGE BLDG 4A,458 NEPTUNE AVENUE
46,23,TRUMP VILLAGE BLDG 5B1,2925 WEST 5TH STREET
46,24,TRUMP VILLAGE BLDG 6A,2928 WEST 5TH STREET
46,25,TRUMP VILLAGE BLDG 7A,2942 WEST 5TH STREET
46,26,WARBASSE HOUSES BLDG 5C,545 NEPTUNE AVENUE
46,27,WARBASSE BLDG 4,2770 WEST 5TH STREET
46,28,WARBASSE BLDG 4,2770 WEST 5TH STREET
46,29,WARBASSE BLDG 1C,2820 OCEAN PARKWAY
46,30,WARBASSE BLDG 2A,425 NEPTUNE AVENUE
46,31,FT HAMILTON PUBLIC LIBRARY,9424 4 AVENUE
46,32,PS 329,2929 WEST 30 STREET
46,33,PS 188,3314 NEPTUNE AVENUE
46,34,PS 264,371 89 STREET
46,35,J.H.S. 259 (WILLIAM MCKINLEY),7305 FT HAMILTON PKWY
46,36,PS 229,1400 BENSON AVENUE
46,37,CONTELLO TOWERS#2,2740 CROPSEY AVENUE
46,38,MARLBORO MEMORIAL POST,300 AVENUE X
46,39,MARLBORO MEMORIAL POST,300 AVENUE X
46,40,HARWAY TERRACE,2475 WEST 16 STREET
46,41,FORT HAMILTON SR CNTR,9941 FORT HAMILTON PKWY
46,42,PS 229,1400 BENSON AVENUE
46,43,WILLIAM E. GRADY CTE HS,25 BRIGHTON 4 RD
46,44,TRUMP VILLAGE BLDG 7A,2942 WEST 5 STREET
46,45,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVENUE
46,46,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVENUE
46,47,PS 229,1400 BENSON AVENUE
46,48,PS 127,7805 7 AVENUE
46,49,PS 264,371 89 STREET
46,50,PS 185,8601 RIDGE BOULEVARD
46,51,FORT HAMILTON HS,8301 SHORE ROAD
46,52,SHORE HILL HOUSING,9000 SHORE ROAD
46,53,PS 185,8601 RIDGE BOULEVARD
46,54,PS 264,371 89 STREET
46,55,PS 264,371 89 STREET
46,56,PS 185,8601 RIDGE BOULEVARD
46,57,PS 185,8601 RIDGE BOULEVARD
46,58,PS 264,371 89 STREET
46,59,PS 264,371 89 STREET
46,60,SHORE HILL HOUSING,9000 SHORE ROAD
46,61,SHORE HILL HOUSING,9000 SHORE ROAD
46,62,SHORE HILL HOUSING,9000 SHORE ROAD
46,63,FORT HAMILTON SR CNTR,9941 FORT HAMILTON PKWY
46,64,FORT HAMILTON SR CNTR,9941 FORT HAMILTON PKWY
46,65,FORT HAMILTON SR CNTR,9941 FORT HAMILTON PKWY
46,66,J.H.S. 259 (WILLIAM MCKINLEY),7305 FT HAMILTON PKWY
46,67,J.H.S. 259 (WILLIAM MCKINLEY),7305 FT HAMILTON PKWY
46,68,PS 127,7805 7 AVENUE
46,69,PS 201 JHS,8010 12 AVENUE
46,70,PS 201 JHS,8010 12 AVENUE
46,71,PS 201 JHS,8010 12 AVENUE
46,72,DOWNSTATE SUNY MEDICAL CTR,691 92ND STREET
46,73,TRUMP VILLAGE BLDG 7A,2942 WEST 5 STREET
46,74,FORT HAMILTON SR CNTR,9941 FORT HAMILTON PKWY
46,75,SHORE HILL HOUSING,9000 SHORE ROAD
46,76,SHORE HILL HOUSING,9000 SHORE ROAD
46,77,PS 209,2609 EAST 7 STREET
46,78,PS 185,8601 RIDGE BOULEVARD
46,79,PS 201 JHS,8010 12 AVENUE
46,80,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVE
46,80,SHOREFRONT YM-YWHA,3300 CONEY ISLAND AVE
46,80,CAREY GARDENS COMMUNITY CTR,2315 SURF AVENUE
46,81,PS 90,2840 WEST 12 STREET
46,82,CONTELLO TOWERS #2,2740 CROPSEY AVENUE
46,83,PS 229,1400 BENSON AVENUE
46,84,BRIGHTWATERâ€™S COMM ROOM,501A SURF AVENUE
47,1,PS 229,1400 BENSON AVENUE
47,2,PS 163,109 BAY 14 STREET
47,3,PS 204,8101 15 AVENUE
47,4,NEW UTRECHT HS,1601 80 STREET
47,5,PS 163,109 BAY 14 STREET
47,6,PS 163,109 BAY 14 STREET
47,7,IL CENTRO (FIAO),8711 18 AVENUE
47,8,IL CENTRO (FIAO),8711 18 AVENUE
47,9,PS 163,109 BAY 14 STREET
47,10,PS 186,7601 19 AVENUE
47,11,PS 128,2075 84 STREET
47,12,PS 128,2075 84 STREET
47,13,MUSLIM AMERICAN SOCIETY YOUTH CTR,1933 BATH AVE
47,14,MUSLIM AMERICAN SOCIETY YOUTH CTR,1933 BATH AVE
47,15,MUSLIM AMERICAN SOCIETY YOUTH CTR,1933 BATH AVE
47,16,MUSLIM AMERICAN SOCIETY YOUTH CTR,1933 BATH AVE
47,17,PS 128,2075 84 STREET
47,18,PS 128,2075 84 STREET
47,19,PS 128,2075 84 STREET
47,20,PS 682,50 AVENUE P
47,21,PS 682,50 AVENUE P
47,22,IS 96,99 AVENUE P
47,23,IS 96,99 AVENUE P
47,24,IS 96,99 AVENUE P
47,25,IS 96,99 AVENUE P
47,26,PS 177,346 AVENUE P
47,27,PS 177,346 AVENUE P
47,28,PS 682,50 AVENUE P
47,29,PS 682,50 AVENUE P
47,30,IS 96,99 AVENUE P
47,31,PS 177,346 AVENUE P
47,32,CONEY ISLAND PREP H.S,294 AVENUE T
47,33,STS. SIMON AND JUDE CHURCH,185 VAN SICKLEN ST
47,34,PS 682,50 AVENUE P
47,35,PS 97,1855 STILLWELL AVENUE
47,36,PS 97,1855 STILLWELL AVENUE
47,37,PS 101,2360 BENSON AVENUE
47,38,PS 101,2360 BENSON AVENUE
47,39,PS 101,2360 BENSON AVENUE
47,40,PS 101,8696 24TH AVENUE
47,41,PS 101,8696 24TH AVENUE
47,42,PS 101,8696 24TH AVENUE
47,43,YOUTH CENTER,2739 HARWAY AVENUE
47,44,PS 101,8696 24TH AVENUE
47,45,PS 97,1855 STILLWELL AVENUE
47,46,PS 97,1855 STILLWELL AVENUE
47,47,STS. SIMON AND JUDE CHURCH,185 VAN SICKLEN ST
47,48,CONEY ISLAND PREP H.S,294 AVENUE T
47,49,STS. SIMON AND JUDE CHURCH,185 VAN SICKLEN ST
47,50,PS 97,1855 STILLWELL AVENUE
47,51,STS. SIMON AND JUDE CHURCH,185 VAN SICKLEN ST
47,52,PS 682,50 AVENUE P
47,53,MARLBORO COMM CTR,2298 WEST 8 STREET
47,54,MARLBORO COMM CTR,2298 WEST 8 STREET
47,55,YOUTH CENTER,2739 HARWAY AVENUE
47,56,YOUTH CENTER,2739 HARWAY AVENUE
47,57,WATER VIEW TOWER,2630 CROPSEY AVENUE
47,58,CONTELLO TOWERS #2,2740 CROPSEY AVENUE
47,59,HARWAY TERRACE,2475 WEST 16 STREET
47,60,PS 101,8696 24TH AVENUE
47,61,PS 101,2360 BENSON AVENUE
47,62,PS 101,2360 BENSON AVENUE
47,63,PS 128,2075 84 STREET
47,64,PS 128,2075 84 STREET
47,65,PS 128,2075 84 STREET
47,66,CONEY ISLAND PREP H.S,294 AVENUE T
47,67,YOUTH CENTER,2739 HARWAY AVENUE
47,68,CONTELLO TOWERS #2,2740 CROPSEY AVENUE
47,69,IS 96,99 AVENUE P
47,70,STS. SIMON AND JUDE CHURCH,185 VAN SICKLEN ST
47,71,PS 229,1400 BENSON AVENUE
47,72,NEW UTRECHT HS,1601 80 STREET
47,73,PS 682,50 AVENUE P
47,74,PS 101,8696 24TH AVENUE
47,84,BRIGHTWATERâ€™S COMM ROOM,501A SURF AVENUE
47,84,BRIGHTWATERâ€™S COMM ROOM,501A SURF AVENUE
48,1,PS 105,1031 59 STREET
48,2,PS 105,1031 59 STREET
48,3,PS 105,1031 59 STREET
48,4,PS 160,5105 FORT HAMILTON PARKWAY
48,5,PS 131,4305 FT HAMILTON PARKWAY
48,6,PS 160,5105 FORT HAMILTON PARKWAY
48,7,PS 105,1031 59 STREET
48,8,PS 220 JHS,4812 9TH AVENUE
48,9,COMMUNITY BOARD 12,5910 13 AVENUE
48,10,BORO PARK YM-YWHA,4912 14 AVENUE
48,11,BOROUGH PARK PUBLIC LIBRARY,1265 43RD STREET
48,12,PS 164,4211 14TH AVENUE
48,13,BORO PARK YM-YWHA,4912 14 AVENUE
48,14,COMMUNITY BOARD 12,5910 13TH AVENUE
48,15,BOROUGH PARK PUBLIC LIBRARY,1265 43RD STREET
48,16,PS/IS 180,5601 16 AVENUE
48,17,BORO PARK YM-YWHA,4912 14 AVENUE
48,18,BORO PARK YM-YWHA,4912 14 AVENUE
48,19,PS 164,4211 14TH AVENUE
48,20,PS 223 IS,4200 16TH AVENUE
48,21,PS/IS 180,5601 16 AVENUE
48,22,PS/IS 180,5601 16 AVENUE
48,23,PS/IS 180,5601 16 AVENUE
48,24,PS/IS 180,5601 16 AVENUE
48,25,PS 223 IS,4200 16TH AVENUE
48,26,PS 192,4715 18 AVENUE
48,27,PS 192,4715 18 AVENUE
48,28,MAPLETON PUBLIC LIBRARY,1702 60 STREET
48,29,MAPLETON PUBLIC LIBRARY,1702 60 STREET
48,30,PS 192,4715 18 AVENUE
48,31,PS 192,4715 18 AVENUE
48,32,PS 121,5301 20TH AVENUE
48,33,PS 121,5301 20TH AVENUE
48,34,PS 48,6015 18 AVENUE
48,35,PS 205,6701 20 AVENUE
48,36,PS 226,6006 23 AVENUE
48,37,PS 226,6006 23 AVENUE
48,38,PS 226,6006 23 AVENUE
48,39,PS 121,5301 20TH AVENUE
48,40,PS 121,5301 20TH AVENUE
48,41,PS 121,5301 20TH AVENUE
48,42,FRIENDS FIELD,1310 EAST 4 STREET
48,43,PS 226,6006 23 AVENUE
48,44,PS 226,6006 23 AVENUE
48,45,PS 226,6006 23 AVENUE
48,46,FRIENDS FIELD,1310 EAST 4 STREET
48,47,FRIENDS FIELD,1310 EAST 4 STREET
48,48,PS 99,1120 EAST 10 STREET
48,49,ED R MURROW HS,1600 AVENUE L
48,50,PS 238,1633 EAST 8 STREET
48,51,PS 226,6006 23 AVENUE
48,52,PS 177,346 AVENUE P
48,53,ED R MURROW HS,1600 AVENUE L
48,54,ED R MURROW HS,1600 AVENUE L
48,55,ED R MURROW HS,1600 AVENUE L
48,56,EAST MIDWOOD JEWISH CENTER,1625 OCEAN AVENUE
48,57,EAST MIDWOOD JEWISH CENTER,1625 OCEAN AVENUE
48,58,PS 99,1120 EAST 10 STREET
48,59,PS 99,1120 EAST 10 STREET
48,60,PS 99,1120 EAST 10 STREET
48,61,PS 99,1120 EAST 10 STREET
48,62,MIDWOOD PUBLIC LIBRARY,975 EAST 16TH STREET
48,63,EAST MIDWOOD JEWISH CENTER,1625 OCEAN AVENUE
48,64,EAST MIDWOOD JEWISH CENTER,1625 OCEAN AVENUE
48,65,PS 99,1120 EAST 10 STREET
48,66,PS 99,1120 EAST 10 STREET
48,67,MARIEN HEIM COMM CENTER,870 OCEAN PARKWAY
48,68,PS 226,6006 23 AVENUE
48,69,PS 226,6006 23 AVENUE
48,70,ED R MURROW HS,1600 AVENUE L
48,71,PS 223 IS,4200 16TH AVENUE
48,72,BORO PARK YM-YWHA,4912 14 AVENUE
48,74,PS 101,8696 24TH AVENUE
48,74,PS 101,8696 24TH AVENUE
49,1,PS 896,736 48TH STREET
49,2,PS 94,5010 6TH AVENUE
49,3,OUR LADY OF PERPETUAL HELP,552 59 STREET
49,4,OUR LADY OF PERPETUAL HELP,552 59 STREET
49,5,OUR LADY OF PERPETUAL HELP,552 59 STREET
49,6,PS 227 JHS,6500 16 AVENUE
49,7,PS 69,6302 9 AVENUE
49,8,PS 220 JHS,4812 9TH AVENUE
49,9,PS 105,1031 59 STREET
49,10,PS 310,942 62 STREET
49,11,PS 310,942 62 STREET
49,12,PS 94,5010 6TH AVENUE
49,13,PS 896,736 48TH STREET
49,14,OUR LADY OF PERPETUAL HELP,552 59 STREET
49,15,PS 69,6302 9 AVENUE
49,16,PS 227 JHS,6500 16 AVENUE
49,17,IS 187,1171 65 STREET
49,18,IS 187,1171 65 STREET
49,19,IS 187,1171 65 STREET
49,20,DISTRICT 20 PRE K CTR,1258 65 STREET
49,21,PS 227 JHS,6500 16 AVENUE
49,22,PS 227 JHS,6500 16 AVENUE
49,23,PS 205,6701 20 AVENUE
49,24,PS 186,7601 19 AVENUE
49,25,PS 186,7601 19 AVENUE
49,26,NEW UTRECHT HS,1601 80 STREET
49,27,NEW UTRECHT HS,1601 80 STREET
49,28,NEW UTRECHT HS,1601 80 STREET
49,29,PS 204,8101 15 AVENUE
49,30,DISTRICT 20 PRE K CTR,1258 65 STREET
49,31,PS 160,5105 FORT HAMILTON PARKWAY
49,32,PS 220 JHS,4812 9TH AVENUE
49,33,PS 160,5105 FORT HAMILTON PARKWAY
49,34,NEW UTRECHT HS,1601 80 STREET
49,35,PS 186,7601 19 AVENUE
49,36,NEW UTRECHT HS,1601 80 STREET
49,37,PS 227 JHS,6500 16 AVENUE
49,38,PS 205,6701 20 AVENUE
49,39,PS 205,6701 20 AVENUE
49,40,PS 205,6701 20 AVENUE
49,41,PS 186,7601 19 AVENUE
49,42,PS 227 JHS,6500 16 AVENUE
49,43,PS 48,6015 18 AVENUE
49,44,NEW UTRECHT HS,1601 80 STREET
49,45,PS 186,7601 19 AVENUE
49,46,PS 48,6015 18 AVENUE
49,47,J.H.S. 259 (WILLIAM MCKINLEY),7305 FT HAMILTON PKWY
49,48,J.H.S. 259 (WILLIAM MCKINLEY),7305 FT HAMILTON PKWY
49,49,PS 176,1225 BAY RIDGE AVENUE
49,50,PS 176,1225 BAY RIDGE AVENUE
49,51,PS 201 JHS,8010 12 AVENUE
49,52,PS 176,1225 BAY RIDGE AVENUE
49,53,PS 201 JHS,8010 12 AVENUE
49,54,PS 204,8101 15 AVENUE
49,55,PS 69,6302 9 AVENUE
49,56,PS 69,6302 9 AVENUE
49,57,PS 48,6015 18 AVENUE
49,58,PS 227 JHS,6500 16 AVENUE
49,59,NEW UTRECHT HS,1601 80 STREET
49,60,PS 160,5105 FORT HAMILTON PARKWAY
49,61,PS 310,942 62 STREET
49,62,OUR LADY OF PERPETUAL HELP,552 59 STREET
49,63,PS 204,8101 15 AVENUE
49,64,PS 48,6015 18 AVENUE
49,65,PS 176,1225 BAY RIDGE AVENUE
49,66,PS 94,5010 6TH AVENUE
49,67,OUR LADY OF PERPETUAL HELP,552 59 STREET
49,68,PS 160,5105 FORT HAMILTON PARKWAY
49,69,DISTRICT 20 PRE K CTR,1258 65 STREET
49,70,PS 205,6701 20 AVENUE
49,71,J.H.S. 259 (WILLIAM MCKINLEY),7305 FT HAMILTON PKWY
49,72,BORO PARK YM-YWHA,4912 14 AVENUE
49,72,BORO PARK YM-YWHA,4912 14 AVENUE
50,1,PS 157,850 KENT AVENUE
50,2,PS 84,250 BERRY STREET
50,3,MARY D.â€™S HOUSING FOR SENIORS,80 DUPONT ST
50,4,POLISH SLAVIC CULTURE CENTER,177 KENT STREET
50,5,MARY D.â€™S HOUSING FOR SENIORS,80 DUPONT ST
50,6,MARY D.â€™S HOUSING FOR SENIORS,80 DUPONT ST
50,7,POLISH SLAVIC CULTURE CENTER,177 KENT STREET
50,8,POLISH SLAVIC CULTURE CENTER,177 KENT STREET
50,9,POLISH SLAVIC CULTURE CENTER,177 KENT STREET
50,10,MCGUINESS SR CTR,715 LEONARD STREET
50,11,INDEPENDENCE TOWERS SR CNTR,114 TAYLOR ST
50,12,ST. CECILIA,24 NORTH HENRY STREET
50,13,SCIENCE SKILLS CENTER HS,49 FLATBUSH AVE EXT
50,14,INGERSOLL COMMUNITY CENTER,177 MYRTLE AVE
50,15,ST. CECILIA,24 NORTH HENRY STREET
50,16,COOPER CTR,76 KINGSLAND AVENUE
50,17,COOPER CTR,76 KINGSLAND AVENUE
50,18,ST. CECILIA,24 NORTH HENRY STREET
50,19,ST. CECILIA,24 NORTH HENRY STREET
50,20,ST. FRANCIS CHURCH DE PAOLA,219 CONSELYEA ST
50,21,ST. FRANCIS CHURCH DE PAOLA,219 CONSELYEA ST
50,22,PS 132,320 MANHATTAN AVENUE
50,23,PS 19,325 SOUTH 3 STREET
50,24,JHS 126,424 LEONARD STREET
50,25,JHS 126,424 LEONARD STREET
50,26,POLISH SLAVIC CULTURE CENTER,177 KENT STREET
50,27,MCGUINESS SR CTR,715 LEONARD STREET
50,28,MCGUINESS SR CTR,715 LEONARD STREET
50,29,MCGUINESS SR CTR,715 LEONARD STREET
50,30,MCGUINESS SR CTR,715 LEONARD STREET
50,31,MCGUINESS SR CTR,715 LEONARD STREET
50,32,MCGUINESS SR CTR,715 LEONARD STREET
50,33,ST. CECILIA,24 NORTH HENRY STREET
50,34,MC CARREN PLAY CENTER,776 LORIMER STREET
50,35,MC CARREN PLAY CENTER,776 LORIMER STREET
50,36,BUSHWICK INLET PARK,86 KENT AVENUE
50,37,PS 84,250 BERRY STREET
50,38,BUSHWICK INLET PARK,86 KENT AVENUE
50,39,BUSHWICK INLET PARK,86 KENT AVENUE
50,40,MC CARREN PLAY CENTER,776 LORIMER STREET
50,41,JHS 126,424 LEONARD STREET
50,42,ST. CECILIA,24 NORTH HENRY STREET
50,43,MC CARREN PLAY CENTER,776 LORIMER STREET
50,44,PS 17,208 NORTH 5 STREET
50,45,PS 17,208 NORTH 5 STREET
50,46,PS 17,208 NORTH 5 STREET
50,47,PS 84,250 BERRY STREET
50,48,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,49,PS 17,208 NORTH 5 STREET
50,50,PS 84,250 BERRY STREET
50,51,PS 84,250 BERRY STREET
50,52,JHS 50,183 SOUTH 3 STREET
50,53,JHS 50,183 SOUTH 3 STREET
50,54,JHS 50,183 SOUTH 3 STREET
50,55,JHS 50,183 SOUTH 3 STREET
50,56,PS 19,325 SOUTH 3 STREET
50,57,WILLIAMS CENTER,323 ROEBLING STREET
50,58,WILLIAMS CENTER,323 ROEBLING STREET
50,59,DIVISION HSNG (VILLAGE COMM RM),60 DIVISION AVE
50,60,DIVISION HSNG (VILLAGE COMM RM),60 DIVISION AVE
50,61,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,62,INDEPENDENCE TOWERS SNR CENTER,114 TAYLOR ST
50,63,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,64,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,65,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,66,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,67,INDEPENDENCE TOWERS SNR CENTER,114 TAYLOR ST
50,68,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,69,INDEPENDENCE TOWERS SNR CENTER,114 TAYLOR ST
50,70,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,71,J.H.S. 259 (WILLIAM MCKINLEY),7305 FT HAMILTON PKWY
50,71,J.H.S. 259 (WILLIAM MCKINLEY),7305 FT HAMILTON PKWY
50,71,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,72,INDEPENDENCE TOWERS SNR CENTER,114 TAYLOR ST
50,73,IS 71 -JUAN MOREL CAMPOS,215 HEYWARD STREET
50,74,IS 71 -JUAN MOREL CAMPOS,215 HEYWARD STREET
50,75,IS 71 -JUAN MOREL CAMPOS,215 HEYWARD STREET
50,76,IS 71 -JUAN MOREL CAMPOS,215 HEYWARD STREET
50,77,IS 71 -JUAN MOREL CAMPOS,215 HEYWARD STREET
50,78,IS 71 -JUAN MOREL CAMPOS,215 HEYWARD STREET
50,79,IS 71 -JUAN MOREL CAMPOS,215 HEYWARD STREET
50,80,IS 71 -JUAN MOREL CAMPOS,215 HEYWARD STREET
50,81,PS 54 NEW,195 SANDFORD STREET
50,82,PS 157,850 KENT AVENUE
50,83,PS 157,850 KENT AVENUE
50,84,PS 157,850 KENT AVENUE
50,85,PS 54 NEW,195 SANDFORD STREET
50,86,PS 157,850 KENT AVENUE
50,87,PS 20,225 ADELPHI STREET
50,88,PS 157,850 KENT AVENUE
50,89,PS 20,225 ADELPHI STREET
50,90,PS 270,241 EMERSON PLACE
50,91,PS 20,225 ADELPHI STREET
50,92,PS 20,225 ADELPHI STREET
50,93,INGERSOLL COMM CENTER,177 MYRTLE AVENUE
50,94,INGERSOLL COMM CENTER,177 MYRTLE AVENUE
50,95,MC CARREN PLAY CENTER,776 LORIMER STREET
50,96,JHS 126,424 LEONARD STREET
50,97,PS 17,208 NORTH 5 STREET
50,98,PS 84,250 BERRY STREET
50,99,PS 20,225 ADELPHI STREET
50,100,IS 71 -JUAN MOREL CAMPOS,215 HEYWARD STREET
50,101,PS 84,250 BERRY STREET
50,102,ST. CECILIA,24 NORTH HENRY STREET
50,103,SCIENCE SKILLS CENTER HS,49 FLATBUSH AVE EXT
50,104,SCIENCE SKILLS CENTER HS,49 FLATBUSH AVE EXT
50,105,TAYLOR WYTHE COMM CTR,80 CLYMER STREET
50,106,PS 157,850 KENT AVENUE
50,107,SCIENCE SKILLS CENTER HS,49 FLATBUSH AVE EXT
50,107,SCIENCE SKILLS CENTER HS,49 FLATBUSH AVE EXT
51,1,PS 169,4305 7 AVENUE
51,2,PS 169,4305 7 AVENUE
51,3,PS 169,4305 7 AVENUE
51,4,PS 169,4305 7 AVENUE
51,5,PS 896,736 48TH STREET
51,6,PS 94,5010 6TH AVENUE
51,7,PS 142 JHS,610 HENRY STREET
51,8,JOSEPH A MICCIO COMM CENTER,110 WEST 9 STREET
51,9,PS 131,4305 FT HAMILTON PARKWAY
51,10,SUNSET PARK HS,153 35 STREET
51,11,IS 88,544 7 AVENUE
51,12,IS 88,544 7 AVENUE
51,13,IS 88,544 7 AVENUE
51,14,PS 131,4305 FT HAMILTON PARKWAY
51,15,PS 131,4305 FT HAMILTON PARKWAY
51,16,PS 220 JHS,4812 9TH AVENUE
51,17,PS 220 JHS,4812 9TH AVENUE
51,18,PS 131,4305 FT HAMILTON PARKWAY
51,19,PS 131,4305 FT HAMILTON PARKWAY
51,20,PROSPECT PARK YMCA,357 9 STREET
51,21,IS 88,544 7 AVENUE
51,22,IS 88,544 7 AVENUE
51,23,IS 88,544 7 AVENUE
51,24,BAY RIDGE TOWERS,350 65TH STREET
51,25,PS 506/503/314,343 60 STREET
51,26,BAY RIDGE AIR RIGHTS,260 65 STREET
51,27,TELECOMMUNICATIONS HS,350 67 STREET
51,28,PS 971,6214 4 AVENUE
51,29,OUR LADY OF PERPETUAL HELP,552 59 STREET
51,30,PS 506/503/314,343 60 STREET
51,31,PS 506/503/314,343 60 STREET
51,32,OUR LADY OF PERPETUAL HELP,552 59 STREET
51,33,OUR LADY OF PERPETUAL HELP,552 59 STREET
51,34,PS 94,5010 6TH AVENUE
51,35,PS 1,309 47 STREET
51,36,MARIEN-HEIM OF SUNSET PARK,4520 4TH AVENUE
51,37,MARIEN-HEIM OF SUNSET PARK,4520 4TH AVENUE
51,38,MARIEN-HEIM OF SUNSET PARK,4520 4TH AVENUE
51,39,PS 136 JHS,4004 4TH AVENUE
51,40,SUNSET PARK HS,153 35 STREET
51,41,SUNSET PARK HS,153 35TH STREET
51,42,IS 88,544 7 AVENUE
51,43,PS 10,511 7TH AVENUE
51,44,PROSPECT PARK YMCA,357 9 STREET
51,45,PROSPECT PARK YMCA,357 9 STREET
51,46,PS 10,511 7TH AVENUE
51,47,PS 331,7002 4 AVENUE
51,48,SUNSET PARK HS,153 35 STREET
51,49,PS 15 NEW,71 SULLIVAN STREET
51,50,PS 1,309 47 STREET
51,51,MARIEN-HEIM OF SUNSET PARK,4520 4TH AVENUE
51,52,SUNSET PARK HS,153 35 STREET
51,53,SUNSET PARK HS,153 35 STREET
51,54,PS 15 NEW,71 SULLIVAN STREET
51,55,IS 88,544 7TH AVENUE
51,56,PS 1,309 47 STREET
51,57,PS 506/503/314,343 60 STREET
51,58,BAY RIDGE AIR RIGHTS,260 65 STREET
51,59,TELECOMMUNICATIONS HS,350 67 STREET
51,60,PS 331,7002 4 AVENUE
51,61,TELECOMMUNICATIONS HS,350 67 STREET
51,62,TELECOMMUNICATIONS HS,350 67 STREET
51,63,PS 971,6214 4 AVENUE
51,64,PS 506/503/314,343 60 STREET
51,65,PS 506/503/314,343 60 STREET
51,66,PS 1,309 47 STREET
51,67,PS 506/503/314,343 60 STREET
51,68,PS 15 NEW,71 SULLIVAN STREET
51,69,JOSEPH A MICCIO COMM CENTER,110 WEST 9 STREET
51,70,PS 27,27 HUNTINGTON STREET
51,71,PS 27,27 HUNTINGTON STREET
51,72,PS 27,27 HUNTINGTON STREET
51,73,PS 15 NEW,71 SULLIVAN STREET
51,74,PS 15 NEW,71 SULLIVAN STREET
51,75,OUR LADY OF PERPETUAL HELP,552 59 STREET
51,76,TELECOMMUNICATIONS HS,350 67 STREET
51,77,TELECOMMUNICATIONS HS,350 67 STREET
51,78,PS 1,309 47 STREET
51,79,MARIEN-HEIM OF SUNSET PARK,4520 4TH AVENUE
51,80,PS 220 JHS,4812 9TH AVENUE
51,81,SUNSET PARK HS,153 35 STREET
51,82,PS 169,4305 7 AVENUE
51,83,IS 88,544 7 AVENUE
51,84,PS 27,27 HUNTINGTON STREET
51,85,BAY RIDGE AIR RIGHTS,260 65 STREET
51,86,SUNSET PARK HS,153 35 STREET
51,87,JOSEPH A MICCIO COMM CENTER,110 WEST 9 STREET
51,107,SCIENCE SKILLS CENTER HS,49 FLATBUSH AVE EXT
51,107,SCIENCE SKILLS CENTER HS,49 FLATBUSH AVE EXT
52,1,FARRAGUT COMM CTR,228 YORK STREET
